Date,Ticker,Stock,%,Change
2017 Q1,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2017 Q1,USB,US BANCORP,2.71%,0
2017 Q1,USG,USG CORP,0.77%,0
2017 Q1,V,VISA INC-CLASS A SHARES,0.58%,0
2017 Q1,VRSK,VERISK ANALYTICS INC,0.08%,0
2017 Q1,VRSN,VERISIGN INC,0.70%,0
2017 Q1,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2017 Q1,WBC,WABCO HOLDINGS INC,0.21%,-1
2017 Q1,WFC,WELLS FARGO & CO,16.49%,0
2017 Q1,WMT,WALMART INC,0.06%,0
2017 Q2,1856613D,MONSANTO CO,0.59%,0
2017 Q2,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.04%,0
2017 Q2,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.02%,0
2017 Q2,AAL,AMERICAN AIRLINES GROUP INC,1.46%,-1
2017 Q2,AAPL,APPLE INC,11.56%,1
2017 Q2,AXP,AMERICAN EXPRESS CO,7.88%,0
2017 Q2,AXTA,AXALTA COATING SYSTEMS LTD,0.46%,0
2017 Q2,BK,BANK OF NEW YORK MELLON CORP,1.58%,1
2017 Q2,CHTR,CHARTER COMMUNICATIONS INC-A,1.96%,0
2017 Q2,COST,COSTCO WHOLESALE CORP,0.43%,0
2017 Q2,DAL,DELTA AIR LINES INC,1.76%,-1
2017 Q2,DVA,DAVITA INC,1.54%,0
2017 Q2,GE,GENERAL ELECTRIC CO,0.00%,-1
2017 Q2,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2017 Q2,GM,GENERAL MOTORS CO,1.29%,1
2017 Q2,GS,GOLDMAN SACHS GROUP INC,1.50%,0
2017 Q2,IBM,INTL BUSINESS MACHINES CORP,5.13%,-1
2017 Q2,JNJ,JOHNSON & JOHNSON,0.03%,0
2017 Q2,KHC,KRAFT HEINZ CO/THE,17.20%,0
2017 Q2,KO,COCA-COLA CO/THE,11.06%,0
2017 Q2,LBTYA,LIBERTY GLOBAL PLC-A,0.40%,0
2017 Q2,LBTYK,LIBERTY GLOBAL PLC- C,0.14%,0
2017 Q2,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.38%,1
2017 Q2,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.80%,1
2017 Q2,LUV,SOUTHWEST AIRLINES CO,1.83%,0
2017 Q2,MA,MASTERCARD INC - A,0.37%,0
2017 Q2,MCO,MOODY'S CORP,1.85%,0
2017 Q2,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2017 Q2,MTB,M & T BANK CORP,0.54%,0
2017 Q2,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2017 Q2,PSX,PHILLIPS 66,4.12%,0
2017 Q2,QSR,RESTAURANT BRANDS INTERN,0.33%,0
2017 Q2,SIRI,SIRIUS XM HOLDINGS INC,0.47%,-1
2017 Q2,SNY,SANOFI-ADR,0.12%,0
2017 Q2,STOR,STORE CAPITAL CORP,0.26%,1
2017 Q2,SYF,SYNCHRONY FINANCIAL,0.32%,1
2017 Q2,TMJ,TORCHMARK CORP,0.30%,0
2017 Q2,UAL,UNITED AIRLINES HOLDINGS INC,1.31%,-1
2017 Q2,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2017 Q2,USB,US BANCORP,2.72%,0
2017 Q2,USG,USG CORP,0.70%,0
2017 Q2,V,VISA INC-CLASS A SHARES,0.61%,0
2017 Q2,VRSK,VERISK ANALYTICS INC,0.08%,0
2017 Q2,VRSN,VERISIGN INC,0.74%,0
2017 Q2,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2017 Q2,WBC,WABCO HOLDINGS INC,0.01%,-1
2017 Q2,WFC,WELLS FARGO & CO,15.99%,-1
2017 Q2,WMT,WALMART INC,0.07%,0
2017 Q3,1856613D,MONSANTO CO,0.60%,1
2017 Q3,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.04%,0
2017 Q3,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.02%,0
2017 Q3,AAL,AMERICAN AIRLINES GROUP INC,1.26%,0
2017 Q3,AAPL,APPLE INC,11.63%,1
2017 Q3,AXP,AMERICAN EXPRESS CO,7.72%,0
2017 Q3,AXTA,AXALTA COATING SYSTEMS LTD,0.38%,0
2017 Q3,BAC,BANK OF AMERICA CORP,9.68%,1
2017 Q3,BK,BANK OF NEW YORK MELLON CORP,1.50%,0
2017 Q3,CHTR,CHARTER COMMUNICATIONS INC-A,1.74%,-1
2017 Q3,COST,COSTCO WHOLESALE CORP,0.40%,0
2017 Q3,DAL,DELTA AIR LINES INC,1.44%,0
2017 Q3,DVA,DAVITA INC,1.29%,0
2017 Q3,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2017 Q3,GM,GENERAL MOTORS CO,1.36%,0
2017 Q3,GS,GOLDMAN SACHS GROUP INC,1.46%,0
2017 Q3,IBM,INTL BUSINESS MACHINES CORP,3.02%,-1
2017 Q3,JNJ,JOHNSON & JOHNSON,0.02%,0
2017 Q3,KHC,KRAFT HEINZ CO/THE,14.21%,0
2017 Q3,KO,COCA-COLA CO/THE,10.13%,0
2017 Q3,LBTYA,LIBERTY GLOBAL PLC-A,0.39%,0
2017 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.14%,0
2017 Q3,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.35%,0
2017 Q3,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.73%,0
2017 Q3,LUV,SOUTHWEST AIRLINES CO,1.50%,0
2017 Q3,MA,MASTERCARD INC - A,0.39%,0
2017 Q3,MCO,MOODY'S CORP,1.93%,0
2017 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2017 Q3,MTB,M & T BANK CORP,0.49%,0
2017 Q3,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2017 Q3,PSX,PHILLIPS 66,4.16%,0
2017 Q3,QSR,RESTAURANT BRANDS INTERN,0.30%,0
2017 Q3,SIRI,SIRIUS XM HOLDINGS INC,0.43%,0
2017 Q3,SNY,SANOFI-ADR,0.11%,0
2017 Q3,STOR,STORE CAPITAL CORP,0.26%,0
2017 Q3,SYF,SYNCHRONY FINANCIAL,0.36%,1
2017 Q3,TMJ,TORCHMARK CORP,0.29%,0
2017 Q3,UAL,UNITED AIRLINES HOLDINGS INC,0.97%,0
2017 Q3,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2017 Q3,USB,US BANCORP,2.57%,0
2017 Q3,USG,USG CORP,0.72%,0
2017 Q3,V,VISA INC-CLASS A SHARES,0.63%,0
2017 Q3,VRSK,VERISK ANALYTICS INC,0.07%,0
2017 Q3,VRSN,VERISIGN INC,0.78%,0
2017 Q3,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2017 Q3,WBC,WABCO HOLDINGS INC,0.00%,-1
2017 Q3,WFC,WELLS FARGO & CO,14.41%,-1
2017 Q3,WMT,WALMART INC,0.06%,0
2017 Q4,1856613D,MONSANTO CO,0.72%,1
2017 Q4,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.03%,0
2017 Q4,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.01%,0
2017 Q4,AAL,AMERICAN AIRLINES GROUP INC,1.25%,-1
2017 Q4,AAPL,APPLE INC,14.63%,1
2017 Q4,AXP,AMERICAN EXPRESS CO,7.87%,0
2017 Q4,AXTA,AXALTA COATING SYSTEMS LTD,0.39%,0
2017 Q4,BAC,BANK OF AMERICA CORP,10.48%,0
2017 Q4,BK,BANK OF NEW YORK MELLON CORP,1.71%,1
2017 Q4,CHTR,CHARTER COMMUNICATIONS INC-A,1.49%,0
2017 Q4,COST,COSTCO WHOLESALE CORP,0.42%,0
2017 Q4,DAL,DELTA AIR LINES INC,1.56%,0
2017 Q4,DVA,DAVITA INC,1.46%,0
2017 Q4,GHC,GRAHAM HOLDINGS CO-CLASS B,0.03%,0
2017 Q4,GM,GENERAL MOTORS CO,1.07%,-1
2017 Q4,GS,GOLDMAN SACHS GROUP INC,1.46%,0
2017 Q4,IBM,INTL BUSINESS MACHINES CORP,0.16%,-1
2017 Q4,JNJ,JOHNSON & JOHNSON,0.02%,0
2017 Q4,KHC,KRAFT HEINZ CO/THE,13.24%,0
2017 Q4,KO,COCA-COLA CO/THE,9.60%,0
2017 Q4,LBTYA,LIBERTY GLOBAL PLC-A,0.38%,0
2017 Q4,LBTYK,LIBERTY GLOBAL PLC- C,0.13%,0
2017 Q4,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.31%,0
2017 Q4,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.64%,0
2017 Q4,LUV,SOUTHWEST AIRLINES CO,1.63%,0
2017 Q4,MA,MASTERCARD INC - A,0.39%,0
2017 Q4,MCO,MOODY'S CORP,1.90%,0
2017 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2017 Q4,MTB,M & T BANK CORP,0.48%,0
2017 Q4,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2017 Q4,PSX,PHILLIPS 66,4.27%,0
2017 Q4,QSR,RESTAURANT BRANDS INTERN,0.27%,0
2017 Q4,SIRI,SIRIUS XM HOLDINGS INC,0.39%,0
2017 Q4,SNY,SANOFI-ADR,0.09%,-1
2017 Q4,STOR,STORE CAPITAL CORP,0.25%,0
2017 Q4,SYF,SYNCHRONY FINANCIAL,0.42%,0
2017 Q4,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.19%,1
2017 Q4,TMJ,TORCHMARK CORP,0.30%,0
2017 Q4,UAL,UNITED AIRLINES HOLDINGS INC,0.99%,0
2017 Q4,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2017 Q4,USB,US BANCORP,2.44%,1
2017 Q4,USG,USG CORP,0.79%,0
2017 Q4,V,VISA INC-CLASS A SHARES,0.63%,0
2017 Q4,VRSK,VERISK ANALYTICS INC,0.08%,0
2017 Q4,VRSN,VERISIGN INC,0.78%,0
2017 Q4,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2017 Q4,WFC,WELLS FARGO & CO,14.54%,-1
2017 Q4,WMT,WALMART INC,0.07%,0
2018 Q1,1856613D,MONSANTO CO,1.17%,1
2018 Q1,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.00%,-1
2018 Q1,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.00%,-1
2018 Q1,AAL,AMERICAN AIRLINES GROUP INC,1.27%,0
2018 Q1,AAPL,APPLE INC,21.27%,1
2018 Q1,AXP,AMERICAN EXPRESS CO,7.48%,0
2018 Q1,AXTA,AXALTA COATING SYSTEMS LTD,0.37%,0
2018 Q1,BAC,BANK OF AMERICA CORP,10.78%,0
2018 Q1,BK,BANK OF NEW YORK MELLON CORP,1.70%,1
2018 Q1,CHTR,CHARTER COMMUNICATIONS INC-A,1.35%,-1
2018 Q1,COST,COSTCO WHOLESALE CORP,0.43%,0
2018 Q1,DAL,DELTA AIR LINES INC,1.55%,1
2018 Q1,DVA,DAVITA INC,1.35%,0
2018 Q1,GHC,GRAHAM HOLDINGS CO-CLASS B,0.00%,-1
2018 Q1,GM,GENERAL MOTORS CO,0.96%,0
2018 Q1,GS,GOLDMAN SACHS GROUP INC,1.46%,0
2018 Q1,IBM,INTL BUSINESS MACHINES CORP,0.00%,-1
2018 Q1,JNJ,JOHNSON & JOHNSON,0.02%,0
2018 Q1,KHC,KRAFT HEINZ CO/THE,10.74%,0
2018 Q1,KO,COCA-COLA CO/THE,9.19%,0
2018 Q1,LBTYA,LIBERTY GLOBAL PLC-A,0.30%,-1
2018 Q1,LBTYK,LIBERTY GLOBAL PLC- C,0.12%,0
2018 Q1,LILA,LIBERTY LATIN AMERIC-CL A,0.03%,1
2018 Q1,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,1
2018 Q1,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.32%,0
2018 Q1,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.67%,0
2018 Q1,LUV,SOUTHWEST AIRLINES CO,1.44%,0
2018 Q1,MA,MASTERCARD INC - A,0.46%,0
2018 Q1,MCO,MOODY'S CORP,2.11%,0
2018 Q1,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2018 Q1,MTB,M & T BANK CORP,0.53%,0
2018 Q1,PG,PROCTER & GAMBLE CO/THE,0.01%,0
2018 Q1,PSX,PHILLIPS 66,2.32%,-1
2018 Q1,QSR,RESTAURANT BRANDS INTERN,0.25%,0
2018 Q1,SIRI,SIRIUS XM HOLDINGS INC,0.46%,0
2018 Q1,SNY,SANOFI-ADR,0.08%,-1
2018 Q1,STOR,STORE CAPITAL CORP,0.24%,0
2018 Q1,SYF,SYNCHRONY FINANCIAL,0.37%,0
2018 Q1,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.37%,1
2018 Q1,TMJ,TORCHMARK CORP,0.28%,0
2018 Q1,UAL,UNITED AIRLINES HOLDINGS INC,1.02%,-1
2018 Q1,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2018 Q1,USB,US BANCORP,2.43%,1
2018 Q1,USG,USG CORP,0.83%,0
2018 Q1,V,VISA INC-CLASS A SHARES,0.67%,0
2018 Q1,VRSK,VERISK ANALYTICS INC,0.02%,-1
2018 Q1,VRSN,VERISIGN INC,0.81%,0
2018 Q1,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2018 Q1,WFC,WELLS FARGO & CO,12.66%,-1
2018 Q1,WMT,WALMART INC,0.07%,0
2018 Q2,1856613D,MONSANTO CO,0.00%,-1
2018 Q2,AAL,AMERICAN AIRLINES GROUP INC,0.87%,-1
2018 Q2,AAPL,APPLE INC,23.84%,1
2018 Q2,AXP,AMERICAN EXPRESS CO,7.60%,0
2018 Q2,AXTA,AXALTA COATING SYSTEMS LTD,0.38%,1
2018 Q2,BAC,BANK OF AMERICA CORP,9.79%,0
2018 Q2,BK,BANK OF NEW YORK MELLON CORP,1.79%,1
2018 Q2,CHTR,CHARTER COMMUNICATIONS INC-A,1.12%,-1
2018 Q2,COST,COSTCO WHOLESALE CORP,0.46%,0
2018 Q2,DAL,DELTA AIR LINES INC,1.61%,1
2018 Q2,DVA,DAVITA INC,1.37%,0
2018 Q2,GM,GENERAL MOTORS CO,1.04%,1
2018 Q2,GS,GOLDMAN SACHS GROUP INC,1.49%,1
2018 Q2,JNJ,JOHNSON & JOHNSON,0.02%,0
2018 Q2,KHC,KRAFT HEINZ CO/THE,10.46%,0
2018 Q2,KO,COCA-COLA CO/THE,8.97%,0
2018 Q2,LBTYA,LIBERTY GLOBAL PLC-A,0.28%,1
2018 Q2,LBTYK,LIBERTY GLOBAL PLC- C,0.10%,0
2018 Q2,LILA,LIBERTY LATIN AMERIC-CL A,0.03%,0
2018 Q2,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2018 Q2,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.34%,0
2018 Q2,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.72%,0
2018 Q2,LUV,SOUTHWEST AIRLINES CO,1.47%,1
2018 Q2,MA,MASTERCARD INC - A,0.50%,0
2018 Q2,MCO,MOODY'S CORP,2.15%,0
2018 Q2,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2018 Q2,MTB,M & T BANK CORP,0.47%,0
2018 Q2,PG,PROCTER & GAMBLE CO/THE,0.01%,0
2018 Q2,PSX,PHILLIPS 66,1.99%,-1
2018 Q2,QSR,RESTAURANT BRANDS INTERN,0.26%,0
2018 Q2,SIRI,SIRIUS XM HOLDINGS INC,0.48%,0
2018 Q2,SNY,SANOFI-ADR,0.08%,0
2018 Q2,STOR,STORE CAPITAL CORP,0.26%,0
2018 Q2,SYF,SYNCHRONY FINANCIAL,0.36%,0
2018 Q2,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.54%,1
2018 Q2,TMJ,TORCHMARK CORP,0.26%,0
2018 Q2,UAL,UNITED AIRLINES HOLDINGS INC,0.95%,-1
2018 Q2,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2018 Q2,USB,US BANCORP,2.57%,1
2018 Q2,USG,USG CORP,0.86%,0
2018 Q2,V,VISA INC-CLASS A SHARES,0.72%,0
2018 Q2,VRSK,VERISK ANALYTICS INC,0.00%,-1
2018 Q2,VRSN,VERISIGN INC,0.91%,0
2018 Q2,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2018 Q2,WFC,WELLS FARGO & CO,12.81%,-1
2018 Q2,WMT,WALMART INC,0.06%,0
2018 Q3,AAL,AMERICAN AIRLINES GROUP INC,0.82%,-1
2018 Q3,AAPL,APPLE INC,25.79%,1
2018 Q3,AXP,AMERICAN EXPRESS CO,7.30%,0
2018 Q3,AXTA,AXALTA COATING SYSTEMS LTD,0.32%,0
2018 Q3,BAC,BANK OF AMERICA CORP,11.69%,1
2018 Q3,BK,BANK OF NEW YORK MELLON CORP,1.80%,1
2018 Q3,CHTR,CHARTER COMMUNICATIONS INC-A,1.08%,-1
2018 Q3,COST,COSTCO WHOLESALE CORP,0.46%,0
2018 Q3,DAL,DELTA AIR LINES INC,1.71%,1
2018 Q3,DVA,DAVITA INC,1.25%,0
2018 Q3,GM,GENERAL MOTORS CO,0.80%,1
2018 Q3,GS,GOLDMAN SACHS GROUP INC,1.86%,1
2018 Q3,JNJ,JOHNSON & JOHNSON,0.02%,0
2018 Q3,JPM,JPMORGAN CHASE & CO,1.82%,1
2018 Q3,KHC,KRAFT HEINZ CO/THE,8.12%,0
2018 Q3,KO,COCA-COLA CO/THE,8.36%,0
2018 Q3,LBTYA,LIBERTY GLOBAL PLC-A,0.26%,0
2018 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.09%,0
2018 Q3,LILA,LIBERTY LATIN AMERIC-CL A,0.03%,0
2018 Q3,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2018 Q3,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.29%,0
2018 Q3,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.61%,0
2018 Q3,LUV,SOUTHWEST AIRLINES CO,1.58%,-1
2018 Q3,MA,MASTERCARD INC - A,0.50%,0
2018 Q3,MCO,MOODY'S CORP,1.87%,0
2018 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2018 Q3,MTB,M & T BANK CORP,0.40%,0
2018 Q3,ORCL,ORACLE CORP,0.97%,1
2018 Q3,PG,PROCTER & GAMBLE CO/THE,0.01%,0
2018 Q3,PNC,PNC FINANCIAL SERVICES GROUP,0.38%,1
2018 Q3,PSX,PHILLIPS 66,0.79%,-1
2018 Q3,QSR,RESTAURANT BRANDS INTERN,0.23%,0
2018 Q3,SIRI,SIRIUS XM HOLDINGS INC,0.39%,0
2018 Q3,SNY,SANOFI-ADR,0.00%,-1
2018 Q3,STOR,STORE CAPITAL CORP,0.23%,0
2018 Q3,SYF,SYNCHRONY FINANCIAL,0.29%,0
2018 Q3,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.42%,0
2018 Q3,TMJ,TORCHMARK CORP,0.25%,0
2018 Q3,TRV,TRAVELERS COS INC/THE,0.21%,1
2018 Q3,UAL,UNITED AIRLINES HOLDINGS INC,1.05%,-1
2018 Q3,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2018 Q3,USB,US BANCORP,2.98%,1
2018 Q3,USG,USG CORP,0.76%,0
2018 Q3,V,VISA INC-CLASS A SHARES,0.72%,0
2018 Q3,VRSN,VERISIGN INC,0.94%,0
2018 Q3,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2018 Q3,WFC,WELLS FARGO & CO,10.52%,-1
2018 Q3,WMT,WALMART INC,0.00%,-1
2018 Q4,AAL,AMERICAN AIRLINES GROUP INC,0.77%,0
2018 Q4,AAPL,APPLE INC,21.51%,-1
2018 Q4,AXP,AMERICAN EXPRESS CO,7.89%,0
2018 Q4,AXTA,AXALTA COATING SYSTEMS LTD,0.31%,0
2018 Q4,BAC,BANK OF AMERICA CORP,12.06%,1
2018 Q4,BK,BANK OF NEW YORK MELLON CORP,2.08%,1
2018 Q4,CHTR,CHARTER COMMUNICATIONS INC-A,1.09%,-1
2018 Q4,COST,COSTCO WHOLESALE CORP,0.48%,0
2018 Q4,DAL,DELTA AIR LINES INC,1.79%,0
2018 Q4,DVA,DAVITA INC,1.08%,0
2018 Q4,GM,GENERAL MOTORS CO,1.32%,1
2018 Q4,GS,GOLDMAN SACHS GROUP INC,1.67%,0
2018 Q4,JNJ,JOHNSON & JOHNSON,0.02%,0
2018 Q4,JPM,JPMORGAN CHASE & CO,2.67%,1
2018 Q4,KHC,KRAFT HEINZ CO/THE,7.66%,0
2018 Q4,KO,COCA-COLA CO/THE,10.35%,0
2018 Q4,LBTYA,LIBERTY GLOBAL PLC-A,0.23%,0
2018 Q4,LBTYK,LIBERTY GLOBAL PLC- C,0.08%,0
2018 Q4,LILA,LIBERTY LATIN AMERIC-CL A,0.02%,0
2018 Q4,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2018 Q4,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.30%,0
2018 Q4,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.63%,0
2018 Q4,LUV,SOUTHWEST AIRLINES CO,1.39%,-1
2018 Q4,MA,MASTERCARD INC - A,0.51%,0
2018 Q4,MCO,MOODY'S CORP,1.89%,0
2018 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2018 Q4,MTB,M & T BANK CORP,0.42%,0
2018 Q4,ORCL,ORACLE CORP,0.00%,-1
2018 Q4,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2018 Q4,PNC,PNC FINANCIAL SERVICES GROUP,0.53%,1
2018 Q4,PSX,PHILLIPS 66,0.56%,-1
2018 Q4,QSR,RESTAURANT BRANDS INTERN,0.24%,0
2018 Q4,RHT,RED HAT INC,0.40%,1
2018 Q4,SIRI,SIRIUS XM HOLDINGS INC,0.43%,0
2018 Q4,STNE,STONECO LTD-A,0.14%,1
2018 Q4,STOR,STORE CAPITAL CORP,0.29%,0
2018 Q4,SU,SUNCOR ENERGY INC,0.16%,1
2018 Q4,SYF,SYNCHRONY FINANCIAL,0.27%,0
2018 Q4,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.36%,0
2018 Q4,TMJ,TORCHMARK CORP,0.26%,0
2018 Q4,TRV,TRAVELERS COS INC/THE,0.39%,1
2018 Q4,UAL,UNITED AIRLINES HOLDINGS INC,1.00%,-1
2018 Q4,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2018 Q4,USB,US BANCORP,3.23%,1
2018 Q4,USG,USG CORP,0.91%,0
2018 Q4,V,VISA INC-CLASS A SHARES,0.76%,0
2018 Q4,VRSN,VERISIGN INC,1.05%,0
2018 Q4,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2018 Q4,WFC,WELLS FARGO & CO,10.74%,-1
2019 Q1,AAL,AMERICAN AIRLINES GROUP INC,0.70%,0
2019 Q1,AAPL,APPLE INC,23.77%,0
2019 Q1,AMZN,AMAZONCOM INC,0.43%,1
2019 Q1,AXP,AMERICAN EXPRESS CO,8.31%,0
2019 Q1,AXTA,AXALTA COATING SYSTEMS LTD,0.31%,0
2019 Q1,BAC,BANK OF AMERICA CORP,12.39%,0
2019 Q1,BK,BANK OF NEW YORK MELLON CORP,2.05%,0
2019 Q1,CHTR,CHARTER COMMUNICATIONS INC-A,0.99%,-1
2019 Q1,COST,COSTCO WHOLESALE CORP,0.53%,0
2019 Q1,DAL,DELTA AIR LINES INC,1.84%,1
2019 Q1,DVA,DAVITA INC,1.05%,0
2019 Q1,GM,GENERAL MOTORS CO,1.34%,0
2019 Q1,GS,GOLDMAN SACHS GROUP INC,1.77%,0
2019 Q1,JNJ,JOHNSON & JOHNSON,0.02%,0
2019 Q1,JPM,JPMORGAN CHASE & CO,3.02%,1
2019 Q1,KHC,KRAFT HEINZ CO/THE,5.33%,0
2019 Q1,KO,COCA-COLA CO/THE,9.40%,0
2019 Q1,LBTYA,LIBERTY GLOBAL PLC-A,0.25%,0
2019 Q1,LBTYK,LIBERTY GLOBAL PLC- C,0.09%,0
2019 Q1,LILA,LIBERTY LATIN AMERIC-CL A,0.03%,0
2019 Q1,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2019 Q1,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.28%,0
2019 Q1,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.60%,0
2019 Q1,LUV,SOUTHWEST AIRLINES CO,1.40%,-1
2019 Q1,MA,MASTERCARD INC - A,0.58%,0
